Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
US,ELKO,Elko,"40.838329,-115.766003",PM10,AirNow,µg/m³,202.0,2021-08-06T13:00:00+02:00,United States
CN,达州市,达县机关宾馆,"31.1986,107.5082",O3,ChinaAQIData,µg/m³,202.0,2021-08-06T13:00:00+02:00,China
CN,中卫市,沙坡头消防站(对照点),"37.4635,105.0025",O3,ChinaAQIData,µg/m³,203.0,2021-08-06T13:00:00+02:00,China
CN,廊坊市,北华航天学院,"39.5269,116.7244",O3,ChinaAQIData,µg/m³,206.0,2021-08-06T13:00:00+02:00,China
CN,滨州市,第二水厂,"37.3617,118.0018",O3,ChinaAQIData,µg/m³,206.0,2021-08-06T13:00:00+02:00,China
CN,鄂尔多斯市,康泽苑,"39.5986,109.7736",O3,ChinaAQIData,µg/m³,207.0,2021-08-06T13:00:00+02:00,China
CN,朔州市,朔唯,"39.3617,112.4575",O3,ChinaAQIData,µg/m³,207.0,2021-08-06T13:00:00+02:00,China
CN,惠州市,大亚湾霞涌,"22.775,114.6517",O3,ChinaAQIData,µg/m³,207.0,2021-08-06T13:00:00+02:00,China
CN,广州市,增城荔城,"23.2614,113.8051",O3,ChinaAQIData,µg/m³,209.0,2021-08-06T13:00:00+02:00,China
CN,宜宾市,黄金嘴,"28.7199,104.5742",O3,ChinaAQIData,µg/m³,210.0,2021-08-06T13:00:00+02:00,China
CN,保定市,游泳馆,"38.8632,115.493",O3,ChinaAQIData,µg/m³,211.0,2021-08-06T13:00:00+02:00,China
CN,沧州市,河北水利电力学院,"38.3004,116.8136",O3,ChinaAQIData,µg/m³,213.0,2021-08-06T13:00:00+02:00,China
CN,七台河市,新一中(对照点),"45.8751,131.0518",O3,ChinaAQIData,µg/m³,213.0,2021-08-06T13:00:00+02:00,China
CN,济南市,机床二厂,"36.6447,116.9489",O3,ChinaAQIData,µg/m³,214.0,2021-08-06T13:00:00+02:00,China
ES,Huelva,ES0822A,"37.2796399995,-6.93807",PM10,EEA Spain,µg/m³,214.65,2021-08-06T08:00:00+02:00,Spain
CN,攀枝花市,河门口,"26.5928,101.5769",O3,ChinaAQIData,µg/m³,215.0,2021-08-06T13:00:00+02:00,China
CN,晋中市,锦纶小区,"37.6945,112.7532",O3,ChinaAQIData,µg/m³,216.0,2021-08-06T13:00:00+02:00,China
CN,洛阳市,吉利监测站,"34.8993,112.5736",O3,ChinaAQIData,µg/m³,217.0,2021-08-06T13:00:00+02:00,China
CN,渭南市,体育馆,"34.493,109.4636",O3,ChinaAQIData,µg/m³,218.0,2021-08-06T13:00:00+02:00,China
ZA,City of Johannesburg,Orange Farm,"-26.479639,27.867111",PM10,South Africa,µg/m³,218.104,2021-08-06T14:00:00+02:00,South Africa
CN,北京市,门头沟三家店,"39.9726,116.088",O3,ChinaAQIData,µg/m³,219.0,2021-08-06T13:00:00+02:00,China
CN,东营市,胜利站,"37.4623,118.4978",O3,ChinaAQIData,µg/m³,222.0,2021-08-06T13:00:00+02:00,China
CN,内江市,市监测站,"29.61,105.0703",O3,ChinaAQIData,µg/m³,223.0,2021-08-06T13:00:00+02:00,China
CN,襄阳市,高新台子湾,"32.1008,112.1214",O3,ChinaAQIData,µg/m³,223.0,2021-08-06T13:00:00+02:00,China
CN,寿光市,监测站,"36.881,118.746",O3,ChinaAQIData,µg/m³,225.0,2021-08-06T13:00:00+02:00,China
CN,晋城市,自来水公司,"35.5051,112.85",O3,ChinaAQIData,µg/m³,227.0,2021-08-06T13:00:00+02:00,China
CN,运城市,空港新区,"35.1147,111.0414",O3,ChinaAQIData,µg/m³,228.0,2021-08-06T13:00:00+02:00,China
ZA,Gert Sibande,eMbalenhle South,"-26.570343,29.07457",PM10,South Africa,µg/m³,228.59,2021-08-06T13:00:00+02:00,South Africa
CN,秦皇岛市,建设大厦,"39.9041,119.5251",O3,ChinaAQIData,µg/m³,230.0,2021-08-06T13:00:00+02:00,China
CN,焦作市,马村街道办,"35.2641,113.3137",O3,ChinaAQIData,µg/m³,231.0,2021-08-06T13:00:00+02:00,China
ZA,City of Tshwane,Mamelodi,"-25.716573,28.3366",PM10,South Africa,µg/m³,232.576,2021-08-06T14:00:00+02:00,South Africa
CN,泸州市,纳溪区环保局,"28.7703,105.3617",O3,ChinaAQIData,µg/m³,234.0,2021-08-06T13:00:00+02:00,China
CN,成都市,君平街,"30.6556,104.0431",O3,ChinaAQIData,µg/m³,236.0,2021-08-06T13:00:00+02:00,China
CN,郑州市,经开区管委,"34.7178,113.7329",O3,ChinaAQIData,µg/m³,236.0,2021-08-06T13:00:00+02:00,China
CN,广安市,北辰小学,"30.4865,106.6351",O3,ChinaAQIData,µg/m³,236.0,2021-08-06T13:00:00+02:00,China
CN,自贡市,南湖救助站,"29.3194,104.7894",O3,ChinaAQIData,µg/m³,238.0,2021-08-06T13:00:00+02:00,China
CN,淄博市,气象站,"36.6331,117.9592",O3,ChinaAQIData,µg/m³,240.0,2021-08-06T13:00:00+02:00,China
CN,太原市,金胜,"37.782,112.4701",O3,ChinaAQIData,µg/m³,241.0,2021-08-06T13:00:00+02:00,China
CN,唐山市,冀东油田职工医院,"39.2762,118.4359",O3,ChinaAQIData,µg/m³,241.0,2021-08-06T13:00:00+02:00,China
CN,石家庄市,西北水源,"38.1328,114.4898",O3,ChinaAQIData,µg/m³,243.0,2021-08-06T13:00:00+02:00,China
CN,东莞市,东城主山,"23.0457,113.7875",O3,ChinaAQIData,µg/m³,243.0,2021-08-06T13:00:00+02:00,China
CN,天津市,团泊洼(对照点),"38.9194,117.157",O3,ChinaAQIData,µg/m³,246.0,2021-08-06T13:00:00+02:00,China
CN,咸阳市,奥体中心,"34.4078,108.6396",O3,ChinaAQIData,µg/m³,250.0,2021-08-06T13:00:00+02:00,China
CN,临汾市,城南,"36.0414,111.5036",O3,ChinaAQIData,µg/m³,258.0,2021-08-06T13:00:00+02:00,China
CN,南宁市,北湖,"22.8528,108.3141",O3,ChinaAQIData,µg/m³,260.0,2021-08-06T13:00:00+02:00,China
CN,长治市,审计局,"36.2125,113.0886",O3,ChinaAQIData,µg/m³,260.0,2021-08-06T13:00:00+02:00,China
CN,西安市,文体局,"34.1164,108.6116",O3,ChinaAQIData,µg/m³,296.0,2021-08-06T13:00:00+02:00,China
CN,吐鲁番地区,市环保局,"42.9418,89.1904",O3,ChinaAQIData,µg/m³,296.0,2021-08-06T13:00:00+02:00,China
CN,重庆市,龙井湾,"29.5728,106.4037",O3,ChinaAQIData,µg/m³,297.0,2021-08-06T13:00:00+02:00,China
US,PINAL,Hidden Valley,"32.884761,-112.03705",PM10,AirNow,µg/m³,305.0,2021-08-06T13:00:00+02:00,United States
ZA,Fezile Dabi,Leitrim,"-26.851461,27.875845",PM10,South Africa,µg/m³,313.332,2021-08-06T13:00:00+02:00,South Africa
BA,Živinice,Živinice,"44.4538888889,18.6483333333",SO2,Bosnia_Tuzlanski,µg/m³,374.2,2021-08-06T14:00:00+02:00,Bosnia and Herzegovina
ZA,Sedibeng,Vanderbijlpark,"-26.688504,27.816736",PM10,South Africa,µg/m³,375.843,2021-08-06T14:00:00+02:00,South Africa
ES,Illes Balears,ES1610A,"39.5700799995,2.65583",PM10,EEA Spain,µg/m³,500.0,2021-08-06T03:00:00+02:00,Spain
US,TRINITY,Weaverville,"40.734722,-122.941109",PM2.5,AirNow,µg/m³,532.0,2021-08-06T13:00:00+02:00,United States
SK,Nitriansky kraj,SK0269A,"48.3094559995,18.076831",CO,EEA Slovakia,µg/m³,708.528,2021-08-06T13:00:00+02:00,Slovakia
ES,Sevilla,ES0890A,"37.3945199995,-6.0031",CO,EEA Spain,µg/m³,724.0,2021-08-06T08:00:00+02:00,Spain
IT,Reggio Di Calabria,IT2028A,"38.10495,15.63879",CO,EEA Italy,µg/m³,730.6027,2021-08-06T12:00:00+02:00,Italy
IT,Pavia,IT1735A,"45.000278,9.009444",CO,EEA Italy,µg/m³,738.386,2021-08-06T13:00:00+02:00,Italy
PL,Częstochowa,"Częstochowa, ul. AK/Jana Pawła II","50.817217,19.118997",CO,GIOS,µg/m³,745.68,2021-08-06T14:00:00+02:00,Poland
US,PLUMAS,Chester BAM,"40.301899,-121.235001",PM2.5,AirNow,µg/m³,749.0,2021-08-06T11:00:00+02:00,United States
RS,Kolubarski upravni okrug,RS0041A,"44.273049,19.899006",CO,EEA Servia,µg/m³,749.79,2021-08-06T14:00:00+02:00,Serbia
PL,Malbork,AM15 Malbork Mickiewicza,"54.031247,19.032899",CO,GIOS,µg/m³,757.896,2021-08-06T14:00:00+02:00,Poland
SK,Bratislavský kraj,SK0407A,"48.4366669995,17.019722",CO,EEA Slovakia,µg/m³,763.744,2021-08-06T13:00:00+02:00,Slovakia
ES,Córdoba,ES1799A,"37.8926099995,-4.76234",CO,EEA Spain,µg/m³,768.0,2021-08-06T08:00:00+02:00,Spain
IT,Sondrio,IT0906A,"46.167222,9.870556",CO,EEA Italy,µg/m³,776.173,2021-08-06T13:00:00+02:00,Italy
CL,Nacimiento,Lautaro,"-37.5089379924,-72.6560926178",CO,Chile - SINCA,µg/m³,778.46,2021-08-06T13:00:00+02:00,Chile
ES,Granada,ES1560A,"37.1960999995,-3.61266",CO,EEA Spain,µg/m³,789.0,2021-08-06T08:00:00+02:00,Spain
PE,Lima,SAN MARTIN DE PORRES,"-12.008889,-77.084472",CO,Senamhi,µg/m³,797.24,2021-08-06T13:00:00+02:00,Peru
CN,阜新市,东苑,"42.0224,121.6717",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,常州市,武进监测站,"31.7069,119.9468",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,贵阳市,太慈桥,"26.5424,106.674",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,辽阳市,滨河路,"41.2639,123.2354",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,九江市,西园,"29.7295,115.9877",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,朝阳市,八里堡,"41.5648,120.4176",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,南京市,瑞金路,"32.0309,118.8109",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,泉州市,津头埔,"24.8978,118.5972",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,江阴市,五星公园,"31.909,120.237",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,昌都市,昌都监测站,"31.1273,97.1806",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,六盘水市,黄土坡,"26.5917,104.83",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
GB,London,London Marylebone Road,"51.52253,-0.154611",CO,DEFRA,µg/m³,800.0,2021-08-06T10:00:00+02:00,United Kingdom
CN,哈尔滨市,松北商大,"45.8167,126.561",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,泰安市,国网新校,"36.2275,117.1812",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,遵义市,第十二小学,"27.5919,106.8547",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,宁德市,宁德市监测站,"26.6612,119.5388",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,张家口市,世纪豪园,"40.762,114.8902",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,滨州市,第二水厂,"37.3617,118.0018",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,清远市,清新太和,"23.7403,112.9903",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,吉林市,江北,"43.8972,126.6133",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,唐山市,冀东油田职工医院,"39.2762,118.4359",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,淄博市,三金集团,"36.805,117.8661",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,双鸭山市,环保局,"46.6554,131.1524",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,衡水市,市监测站,"37.7316,115.6303",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,芜湖市,监测站,"31.3519,118.3606",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,德宏州,芒市人民政府综合楼,"24.4368,98.5881",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,攀枝花市,四十中小,"26.567,101.7227",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,玉林市,玉林师范学院东校区,"22.6831,110.1945",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,东莞市,万江金泰,"23.0381,113.7338",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,荆州市,管委会,"30.3122,112.2747",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,盘锦市,开发区,"41.1489,122.0303",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,汉中市,市监测站,"33.0706,107.0154",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,通化市,光明,"41.7173,125.9358",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,周口市,周口师范,"33.6347,114.6758",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,七台河市,新一中(对照点),"45.8751,131.0518",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,咸阳市,两寺渡,"34.2969,108.6594",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,长春市,食品厂,"43.9166,125.3325",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,包头市,东河鸿龙湾,"40.5546,110.0377",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,北海市,牛尾岭水库(对照点),"21.588,109.2262",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,柳州市,环保监测站,"24.3277,109.4157",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T13:00:00+02:00,China
CN,临沧市,市环保局,"23.8982,100.0781",CO,ChinaAQIData,µg/m³,800.0,2021-08-06T04:00:00+02:00,China
AT,Oberösterreich,AT4S173,"48.2788888884,14.3658333333",CO,EEA Austria,µg/m³,840.30997,2021-08-06T13:00:00+02:00,Austria
SK,Banskobystrický kraj,SK0214A,"48.7350006095,19.15499878",CO,EEA Slovakia,µg/m³,845.756,2021-08-06T13:00:00+02:00,Slovakia
RS,Južnobački upravni okrug,RS0029A,"45.245065,19.84119",CO,EEA Servia,µg/m³,846.28,2021-08-06T14:00:00+02:00,Serbia
IT,La Spezia,IT1456A,"44.112778,9.832778",CO,EEA Italy,µg/m³,860.0,2021-08-06T02:00:00+02:00,Italy
MK,Ilinden Municipality,MK0045A,"41.9874399995,21.6525",CO,EEA Macedonia,µg/m³,869.99304,2021-08-06T02:00:00+02:00,"Macedonia, The former Yugoslav Rep. of"
BG,Кърджали,BG0018A,"41.636078,25.379683",CO,EEA Bulgaria,µg/m³,880.0,2021-08-06T12:00:00+02:00,Bulgaria
RS,Šumadijski upravni okrug,RS0043A,"44.011573,20.925031",CO,EEA Servia,µg/m³,898.0,2021-08-06T14:00:00+02:00,Serbia
CN,十堰市,刘家沟,"32.6389,110.7258",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,贵港市,贵城子站,"23.0948,109.6014",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,泸州市,市环监站,"28.8833,105.4379",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,凉山彝族自治州,长安,"27.8914,102.237",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,济宁市,电化厂,"35.4042,116.5491",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
ES,Castellón/Castelló,ES1689A,"40.0541666595,-0.46833333",CO,EEA Spain,µg/m³,900.0,2021-08-06T11:00:00+02:00,Spain
CN,江门市,北街,"22.6058,113.1064",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,河源市,东埔,"23.7586,114.6944",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,镇江市,新区办事处,"32.1875,119.6707",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,孝感市,东城区,"30.9075,113.942",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,黄石市,团城山,"30.2092,115.0307",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,巴彦淖尔市,附二中,"40.761,107.4212",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,郑州市,经开区管委,"34.7178,113.7329",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,鄂尔多斯市,华泰汽车城,"39.5989,109.8119",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,平顶山市,石龙区,"33.9116,112.8867",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,寿光市,世纪学校,"36.864,118.78",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,珠海市,前山,"22.2335,113.4881",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,钦州市,市环保站,"21.9667,108.6236",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,石家庄市,西南高教,"38.0058,114.4586",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,南宁市,英华嘉园,"22.735,108.3275",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,中山市,紫马岭,"22.5111,113.4075",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,广元市,老城,"32.4444,105.821",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,抚顺市,顺城区,"41.8822,123.9161",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,鹤壁市,南山宾馆,"35.9603,114.1572",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,德州市,开发区人民医院,"37.4403,116.3728",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,北京市,延庆石河营,"40.4563,115.986",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,梅州市,梅龙,"24.2991,116.1233",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,辽源市,环保局,"42.8845,125.1358",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,沈阳市,森林路(对照点),"41.9339,123.6836",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,邯郸市,峰峰矿区临水派出所,"36.44293,114.20016",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,漳州市,漳州党校,"24.5183,114.6622",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,来宾市,来宾二中,"23.7361,109.2328",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,佛山市,顺德苏岗,"22.8094,113.2881",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,大同市,云冈宾馆,"40.0758,113.2994",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
IT,Perugia,IT2004A,"43.10444,12.37472",CO,EEA Italy,µg/m³,900.0,2021-08-06T10:00:00+02:00,Italy
CN,鸡西市,环保局,"45.3001,130.9762",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,上饶市,百草园(对照点),"28.4572,118.005",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,崇左市,城南新区,"22.3707,107.3702",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,衡阳市,市委党校,"26.8733,112.6197",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,云浮市,文笔,"22.9374,112.0336",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,南昌市,省外办,"28.6843,115.8931",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
CN,梧州市,龙新,"23.4835,111.2711",CO,ChinaAQIData,µg/m³,900.0,2021-08-06T13:00:00+02:00,China
IT,Vibo Valentia,IT2093A,"38.66458,16.08024",CO,EEA Italy,µg/m³,901.7976,2021-08-06T11:00:00+02:00,Italy
CL,Huasco,EME F,"-28.4664230019,-71.2215542793",CO,Chile - SINCA,µg/m³,928.75,2021-08-06T13:00:00+02:00,Chile
CL,Hualpén,JUNJI,"-36.780632,-73.115657",CO,Chile - SINCA,µg/m³,964.77,2021-08-06T13:00:00+02:00,Chile
CL,Concón,Concón,"-32.924568,-71.515399",CO,Chile - SINCA,µg/m³,970.33,2021-08-06T13:00:00+02:00,Chile
ES,Huelva,ES1792A,"37.1337899995,-6.80745",PM2.5,EEA Spain,µg/m³,991.0,2021-08-06T08:00:00+02:00,Spain
SK,Trnavský kraj,SK0045A,"48.3711090095,17.58501816",CO,EEA Slovakia,µg/m³,999.108,2021-08-06T13:00:00+02:00,Slovakia
CN,深圳市,横岗,"22.6451,114.1871",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,聊城市,区政府,"36.4372,115.9848",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,济南市,东山小学,"36.6868,117.532",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,湘潭市,科大,"27.9119,112.9074",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,承德市,文化中心,"40.9655,117.8051",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,永州市,冷水滩区环保局,"26.4519,111.5989",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,赣州市,市图书馆,"25.8333,114.9322",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,绵阳市,市人大,"31.4535,104.7563",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,阳江市,阳东陶然,"21.8749,112.0125",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,重庆市,歇台子,"29.5346,106.4958",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,萍乡市,中医院,"27.6434,113.8385",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,株洲市,天台山庄,"27.8244,113.135",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,兴安盟,科右前旗环保局,"46.0741,121.9504",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,呼和浩特市,化肥厂生活区,"40.7612,111.717",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CN,临汾市,技工学校,"36.0714,111.5028",CO,ChinaAQIData,µg/m³,1000.0,2021-08-06T13:00:00+02:00,China
CL,Laja,Laja,"-37.2678031387,-72.7106952667",CO,Chile - SINCA,µg/m³,1009.71,2021-08-06T13:00:00+02:00,Chile
RS,Južnobanatski upravni okrug,RS0035A,"44.862975,20.64429",CO,EEA Servia,µg/m³,1045.05,2021-08-06T14:00:00+02:00,Serbia
CN,汕头市,龙湖子站,"23.3633,116.7244",CO,ChinaAQIData,µg/m³,1100.0,2021-08-06T13:00:00+02:00,China
CN,恩施土家族苗族自治州,龙凤新区,"30.3772,109.5061",CO,ChinaAQIData,µg/m³,1100.0,2021-08-06T13:00:00+02:00,China
CN,晋城市,白云商贸,"35.4936,112.8318",CO,ChinaAQIData,µg/m³,1100.0,2021-08-06T13:00:00+02:00,China
CN,天津市,第四大街,"39.0343,117.707",CO,ChinaAQIData,µg/m³,1100.0,2021-08-06T13:00:00+02:00,China
CN,齐齐哈尔市,中心广场,"47.3386,123.9488",CO,ChinaAQIData,µg/m³,1100.0,2021-08-06T13:00:00+02:00,China
CN,湘西州,州政府,"28.3169,109.7325",CO,ChinaAQIData,µg/m³,1100.0,2021-08-06T13:00:00+02:00,China
CN,张家界市,未央路,"29.3547,110.5594",CO,ChinaAQIData,µg/m³,1100.0,2021-08-06T13:00:00+02:00,China
CN,新余市,市气象局,"27.8036,114.9308",CO,ChinaAQIData,µg/m³,1100.0,2021-08-06T13:00:00+02:00,China
CN,克拉玛依市,乌尔禾区商贸楼,"46.098,85.6979",CO,ChinaAQIData,µg/m³,1100.0,2021-08-06T13:00:00+02:00,China
IT,Foggia,IT1598A,"41.62833,15.90944",CO,EEA Italy,µg/m³,1140.0,2021-08-06T05:00:00+02:00,Italy
CL,Las Condes,Las Condes,"-33.3767735203,-70.5233267841",CO,Chile - SINCA,µg/m³,1157.85,2021-08-06T14:00:00+02:00,Chile
CN,朔州市,区政府,"39.3197,112.4258",CO,ChinaAQIData,µg/m³,1200.0,2021-08-06T13:00:00+02:00,China
CN,白城市,洮北区环保局,"45.6077,122.7911",CO,ChinaAQIData,µg/m³,1200.0,2021-08-06T13:00:00+02:00,China
CN,茂名市,茂石化七小,"21.6533,110.9294",CO,ChinaAQIData,µg/m³,1200.0,2021-08-06T13:00:00+02:00,China
CN,广州市,体育西,"23.1322,113.3221",CO,ChinaAQIData,µg/m³,1200.0,2021-08-06T13:00:00+02:00,China
CN,揭阳市,西马,"23.5443,116.3264",CO,ChinaAQIData,µg/m³,1200.0,2021-08-06T13:00:00+02:00,China
CN,阳泉市,南庄,"37.8486,113.5819",CO,ChinaAQIData,µg/m³,1200.0,2021-08-06T13:00:00+02:00,China
ES,Málaga,ES2030A,"36.5109999995,-4.863",CO,EEA Spain,µg/m³,1273.0,2021-08-06T08:00:00+02:00,Spain
CN,益阳市,赫山环保分局,"28.5819,112.3744",CO,ChinaAQIData,µg/m³,1300.0,2021-08-06T13:00:00+02:00,China
CN,防城港市,防城档案局,"21.7731,108.3514",CO,ChinaAQIData,µg/m³,1300.0,2021-08-06T13:00:00+02:00,China
